Cargo_ID,Cargo_Type,Source,Destination,Tons,Revenue
2749,Fertilizer,Delhi,Lucknow,3923,454048
2750,Steel,Delhi,Jaipur,2927,422036
2751,Coal,Kolkata,Bangalore,2404,217540
2752,Limestone,Surat,Jharkhand,1653,122552
2753,Cement,Chennai,Kolkata,744,64528
2754,Steel,Chennai,Kolkata,1502,209363
2755,Cement,Bangalore,Kolkata,3078,233977
2756,Coal,Mumbai,Surat,1058,37777
2757,Coal,Surat,Ahmedabad,1003,144685
2758,Limestone,Bangalore,Kolkata,2921,262805
2759,Container,Lucknow,Jharkhand,2824,447096
2760,Steel,Delhi,Bangalore,3904,520394
2761,Steel,Jaipur,Ahmedabad,4834,716980
2762,Steel,Jharkhand,Lucknow,534,77163
2763,Cement,Jharkhand,Ahmedabad,817,45521
2764,Container,Ahmedabad,Kolkata,4185,665887
2765,Fertilizer,Mumbai,Lucknow,863,43832
2766,Limestone,Surat,Jharkhand,3402,269247
2767,Steel,Chennai,Ahmedabad,1398,241647
2768,Steel,Jharkhand,Kolkata,1472,161391
2769,Cement,Chennai,Jaipur,3506,285522
2770,Coal,Jharkhand,Kolkata,4820,444063
2771,Container,Lucknow,Delhi,2476,419757
2772,Container,Mumbai,Chennai,1433,232456
2773,Steel,Jharkhand,Surat,1904,269848
2774,Container,Jaipur,Ahmedabad,3082,539852
2775,Limestone,Chennai,Mumbai,3467,332150
2776,Fertilizer,Kolkata,Bangalore,575,38425
2777,Container,Surat,Delhi,4808,798901
2778,Limestone,Jaipur,Ahmedabad,1378,103900
2779,Coal,Jaipur,Jharkhand,1364,156386
2780,Limestone,Chennai,Jaipur,1544,172950
2781,Container,Lucknow,Mumbai,3263,505768
2782,Container,Mumbai,Bangalore,2912,443716
2783,Cement,Chennai,Surat,1656,90013
2784,Container,Lucknow,Jharkhand,4892,767602
2785,Limestone,Mumbai,Chennai,4552,434136
2786,Cement,Surat,Mumbai,3465,296543
2787,Fertilizer,Mumbai,Lucknow,1021,88932
2788,Cement,Surat,Delhi,3074,245339
2789,Cement,Mumbai,Delhi,739,66792
2790,Limestone,Chennai,Lucknow,4013,351756
2791,Container,Jharkhand,Bangalore,4536,693782
2792,Coal,Jaipur,Chennai,1228,110757
2793,Container,Lucknow,Jaipur,2226,335337
2794,Container,Kolkata,Bangalore,4224,664729
2795,Limestone,Mumbai,Bangalore,4644,413461
2796,Cement,Jaipur,Ahmedabad,1629,177332
2797,Steel,Kolkata,Mumbai,2147,311330
2798,Fertilizer,Mumbai,Ahmedabad,2109,243502
2799,Fertilizer,Mumbai,Bangalore,3084,371984
2800,Container,Delhi,Mumbai,3878,572598
2801,Limestone,Mumbai,Jaipur,2198,188295
2802,Limestone,Bangalore,Jharkhand,4412,446485
2803,Cement,Delhi,Lucknow,4137,343090
2804,Coal,Lucknow,Mumbai,3114,270346
2805,Container,Jharkhand,Bangalore,3221,470529
2806,Limestone,Lucknow,Mumbai,3685,378370
2807,Cement,Ahmedabad,Surat,4911,369549
2808,Limestone,Lucknow,Bangalore,1131,168061
2809,Limestone,Kolkata,Surat,1507,124379
2810,Coal,Mumbai,Ahmedabad,4481,377923
2811,Coal,Jharkhand,Kolkata,3373,251189
2812,Container,Surat,Ahmedabad,4342,739843
2813,Limestone,Kolkata,Mumbai,2961,274360
2814,Cement,Jharkhand,Delhi,570,10000
2815,Steel,Jharkhand,Delhi,4671,623498
2816,Coal,Lucknow,Mumbai,1823,192417
2817,Fertilizer,Jaipur,Jharkhand,2938,342354
2818,Limestone,Chennai,Kolkata,2124,150001
2819,Steel,Bangalore,Kolkata,3208,452876
2820,Cement,Mumbai,Lucknow,4889,357115
2821,Fertilizer,Ahmedabad,Chennai,917,94151
2822,Fertilizer,Chennai,Delhi,1015,111866
2823,Coal,Surat,Mumbai,4262,380586
2824,Container,Jharkhand,Lucknow,3594,586127
2825,Limestone,Surat,Jharkhand,4993,510524
2826,Coal,Bangalore,Kolkata,4451,377381
2827,Limestone,Bangalore,Kolkata,3125,274497
2828,Steel,Bangalore,Lucknow,4470,555980
2829,Coal,Jaipur,Bangalore,4723,412176
2830,Container,Kolkata,Delhi,581,58957
2831,Steel,Delhi,Mumbai,3889,524948
2832,Cement,Delhi,Jaipur,3058,240170
2833,Steel,Kolkata,Mumbai,2065,292425
2834,Cement,Bangalore,Jaipur,3144,215872
2835,Steel,Lucknow,Jharkhand,649,84591
2836,Limestone,Jaipur,Delhi,3793,358479
2837,Limestone,Surat,Bangalore,4705,391193
2838,Cement,Chennai,Mumbai,3776,306614
2839,Cement,Bangalore,Delhi,2297,140420
2840,Cement,Jaipur,Kolkata,687,10000
2841,Steel,Kolkata,Delhi,3769,538668
2842,Container,Bangalore,Lucknow,3346,524906
2843,Limestone,Jharkhand,Bangalore,801,71336
2844,Limestone,Jharkhand,Kolkata,1675,122062
2845,Fertilizer,Jharkhand,Bangalore,1814,215893
2846,Cement,Lucknow,Surat,560,17750
2847,Cement,Kolkata,Lucknow,4126,325988
2848,Container,Kolkata,Ahmedabad,4864,813656
2849,Limestone,Mumbai,Bangalore,4001,389714
2850,Fertilizer,Chennai,Jaipur,2331,245249
2851,Limestone,Ahmedabad,Surat,664,46500
2852,Fertilizer,Jharkhand,Lucknow,715,101905
2853,Coal,Bangalore,Kolkata,3177,252027
2854,Steel,Jaipur,Ahmedabad,4199,547641
2855,Fertilizer,Lucknow,Ahmedabad,4743,512177
2856,Container,Delhi,Lucknow,3733,610904
2857,Coal,Surat,Ahmedabad,4346,339355
2858,Container,Jaipur,Chennai,4758,756434
2859,Container,Jharkhand,Delhi,3021,474307
2860,Limestone,Kolkata,Chennai,2724,246932
2861,Limestone,Bangalore,Delhi,629,28256
2862,Limestone,Surat,Chennai,554,22238
2863,Cement,Mumbai,Bangalore,4511,360376
2864,Container,Bangalore,Jaipur,749,156052
2865,Cement,Lucknow,Jharkhand,2040,189321
2866,Fertilizer,Jharkhand,Kolkata,3066,326427
2867,Steel,Chennai,Delhi,832,99859
2868,Coal,Jharkhand,Surat,690,10000
2869,Coal,Jharkhand,Bangalore,2491,254575
2870,Container,Ahmedabad,Chennai,2471,377111
2871,Container,Mumbai,Lucknow,1950,259438
2872,Container,Jharkhand,Mumbai,4945,779642
2873,Coal,Chennai,Kolkata,2107,193709
2874,Steel,Kolkata,Mumbai,892,124736
2875,Cement,Surat,Delhi,1078,73889
2876,Coal,Jaipur,Jharkhand,1925,110204
2877,Cement,Kolkata,Jharkhand,2830,245458
2878,Container,Kolkata,Mumbai,1579,254072
2879,Container,Jharkhand,Kolkata,4724,751156
2880,Fertilizer,Chennai,Surat,1487,110287
2881,Cement,Surat,Ahmedabad,4054,295241
2882,Container,Surat,Delhi,4555,717894
2883,Container,Surat,Chennai,978,124570
2884,Steel,Jaipur,Lucknow,1479,222196
2885,Limestone,Mumbai,Chennai,1200,115250
2886,Limestone,Delhi,Jaipur,3174,314555
2887,Limestone,Mumbai,Bangalore,3653,315936
2888,Steel,Mumbai,Ahmedabad,3228,492515
2889,Steel,Mumbai,Surat,2382,391877
2890,Fertilizer,Mumbai,Lucknow,2658,260265
2891,Limestone,Delhi,Jharkhand,4967,459776
2892,Limestone,Ahmedabad,Kolkata,1747,170354
2893,Cement,Jaipur,Surat,4378,320284
2894,Cement,Mumbai,Jaipur,2403,172376
2895,Steel,Jharkhand,Surat,4555,582702
2896,Container,Jharkhand,Delhi,3026,464778
2897,Fertilizer,Mumbai,Jharkhand,3072,337720
2898,Steel,Jharkhand,Lucknow,4833,672730
2899,Steel,Ahmedabad,Mumbai,1229,169637
2900,Cement,Surat,Mumbai,1066,69609
2901,Fertilizer,Bangalore,Delhi,1260,80578
2902,Container,Lucknow,Bangalore,2792,474331
2903,Cement,Jaipur,Jharkhand,1883,107367
2904,Coal,Bangalore,Surat,1829,179525
2905,Fertilizer,Surat,Kolkata,3821,458436
2906,Coal,Mumbai,Bangalore,1454,151654
2907,Container,Bangalore,Delhi,2485,354513
2908,Steel,Delhi,Mumbai,4085,557146
2909,Fertilizer,Jharkhand,Ahmedabad,3118,343652
2910,Steel,Kolkata,Delhi,2210,298055
2911,Steel,Mumbai,Ahmedabad,2778,382803
2912,Container,Mumbai,Ahmedabad,3767,623170
2913,Limestone,Lucknow,Bangalore,4383,453407
2914,Container,Chennai,Delhi,3314,504157
2915,Limestone,Bangalore,Jharkhand,628,87798
2916,Fertilizer,Kolkata,Bangalore,3602,371959
2917,Fertilizer,Bangalore,Lucknow,4169,398411
2918,Fertilizer,Lucknow,Jharkhand,4523,478788
2919,Container,Bangalore,Kolkata,1320,192668
2920,Coal,Surat,Bangalore,1296,48190
2921,Cement,Mumbai,Surat,2719,177101
2922,Cement,Bangalore,Jaipur,2192,216275
2923,Steel,Surat,Mumbai,4418,612899
2924,Cement,Lucknow,Bangalore,4210,365818
2925,Limestone,Mumbai,Ahmedabad,2089,211441
2926,Container,Chennai,Kolkata,2315,404409
2927,Coal,Mumbai,Surat,1975,153887
2928,Container,Jaipur,Mumbai,4509,768599
2929,Limestone,Chennai,Kolkata,2418,240472
2930,Limestone,Jharkhand,Kolkata,3742,336562
2931,Steel,Jaipur,Kolkata,4842,685642
2932,Limestone,Mumbai,Jharkhand,4869,466425
2933,Cement,Ahmedabad,Surat,1914,113363
2934,Limestone,Jharkhand,Surat,4748,471499
2935,Steel,Jharkhand,Lucknow,813,141150
2936,Fertilizer,Jaipur,Jharkhand,1166,84576
2937,Fertilizer,Jaipur,Surat,3627,364989
2938,Fertilizer,Mumbai,Ahmedabad,4328,549992
2939,Fertilizer,Jharkhand,Lucknow,1089,114688
2940,Coal,Jaipur,Lucknow,2072,229171
2941,Coal,Mumbai,Ahmedabad,911,155349
2942,Container,Chennai,Delhi,2423,393393
2943,Container,Mumbai,Ahmedabad,1248,234258
2944,Fertilizer,Jharkhand,Bangalore,2404,257009
2945,Coal,Bangalore,Jaipur,4761,413529
2946,Steel,Chennai,Delhi,979,125664
2947,Limestone,Chennai,Lucknow,779,55697
2948,Container,Jaipur,Kolkata,3936,606590
2949,Fertilizer,Jharkhand,Bangalore,4213,483181
2950,Coal,Kolkata,Mumbai,4928,433574
2951,Limestone,Jharkhand,Ahmedabad,4217,383534
2952,Cement,Lucknow,Bangalore,1996,103619
2953,Cement,Mumbai,Chennai,1416,157495
2954,Container,Jharkhand,Kolkata,4608,752566
2955,Steel,Delhi,Lucknow,1956,246209
2956,Coal,Mumbai,Lucknow,3835,311103
2957,Steel,Bangalore,Surat,3507,440690
2958,Limestone,Mumbai,Jharkhand,2617,265864
2959,Fertilizer,Jaipur,Jharkhand,2159,187094
2960,Steel,Kolkata,Ahmedabad,883,90087
2961,Coal,Jaipur,Lucknow,2500,232871
2962,Coal,Surat,Jharkhand,990,64481
2963,Cement,Surat,Chennai,4812,362903
2964,Container,Bangalore,Delhi,3019,395066
2965,Cement,Jharkhand,Delhi,3457,306096
2966,Cement,Jharkhand,Delhi,3045,268149
2967,Limestone,Lucknow,Jaipur,3101,217665
2968,Limestone,Lucknow,Jaipur,1046,108075
2969,Steel,Jharkhand,Ahmedabad,2442,314332
2970,Steel,Kolkata,Surat,662,120524
2971,Fertilizer,Bangalore,Mumbai,4553,530244
2972,Cement,Bangalore,Jharkhand,2067,143704
2973,Container,Chennai,Delhi,3800,587453
2974,Container,Ahmedabad,Surat,1421,240610
2975,Container,Bangalore,Jharkhand,1619,256883
2976,Coal,Lucknow,Bangalore,3488,249374
2977,Cement,Kolkata,Lucknow,2018,201574
2978,Steel,Lucknow,Jharkhand,2835,366756
2979,Coal,Bangalore,Delhi,1971,105632
2980,Cement,Surat,Ahmedabad,4139,312052
2981,Limestone,Jharkhand,Lucknow,4901,451133
2982,Container,Mumbai,Surat,808,86366
2983,Steel,Bangalore,Lucknow,2775,362653
2984,Fertilizer,Kolkata,Jaipur,4799,522617
2985,Container,Chennai,Kolkata,1364,240092
2986,Limestone,Mumbai,Lucknow,3267,306388
2987,Fertilizer,Mumbai,Bangalore,877,72450
2988,Coal,Jharkhand,Kolkata,4971,453054
2989,Steel,Mumbai,Surat,959,131317
2990,Cement,Jaipur,Kolkata,876,56465
2991,Steel,Chennai,Lucknow,3790,522487
2992,Fertilizer,Surat,Kolkata,3610,427143
2993,Cement,Ahmedabad,Mumbai,3111,228574
2994,Fertilizer,Delhi,Jharkhand,3944,454593
2995,Limestone,Ahmedabad,Surat,2241,187074
2996,Fertilizer,Delhi,Ahmedabad,1649,156352
2997,Steel,Delhi,Lucknow,2697,365170
2998,Limestone,Jharkhand,Lucknow,1902,159175
2999,Container,Jaipur,Mumbai,3866,659854
3000,Fertilizer,Jaipur,Lucknow,2315,286512
3001,Cement,Chennai,Ahmedabad,4902,412643
3002,Steel,Ahmedabad,Jharkhand,3512,474782
3003,Cement,Mumbai,Bangalore,1006,110340
3004,Coal,Surat,Kolkata,2908,268254
3005,Cement,Delhi,Jaipur,2084,161959
3006,Steel,Kolkata,Bangalore,3140,465305
3007,Fertilizer,Delhi,Bangalore,2697,296087
3008,Limestone,Jharkhand,Delhi,754,72627
3009,Fertilizer,Jharkhand,Kolkata,1333,142951
3010,Cement,Delhi,Jharkhand,4387,333979
3011,Coal,Mumbai,Ahmedabad,672,97173
3012,Coal,Mumbai,Chennai,2708,290053
3013,Cement,Kolkata,Mumbai,2319,185851
3014,Cement,Delhi,Surat,2921,232796
3015,Limestone,Surat,Jharkhand,1483,91003
3016,Fertilizer,Jharkhand,Lucknow,2136,204813
3017,Coal,Mumbai,Chennai,4237,391567
3018,Fertilizer,Kolkata,Jharkhand,3805,433568
3019,Fertilizer,Jaipur,Delhi,3810,409673
3020,Fertilizer,Lucknow,Mumbai,3906,451717
3021,Limestone,Bangalore,Delhi,2434,285179
3022,Container,Jharkhand,Kolkata,3844,607209
3023,Limestone,Chennai,Kolkata,1454,83406
3024,Steel,Lucknow,Jharkhand,2064,287778
3025,Limestone,Bangalore,Delhi,3301,278646
3026,Fertilizer,Kolkata,Bangalore,4014,429372
3027,Container,Lucknow,Jaipur,2276,297663
3028,Coal,Delhi,Kolkata,3137,294686
3029,Coal,Jaipur,Delhi,2751,242830
3030,Fertilizer,Delhi,Ahmedabad,1533,234287
3031,Steel,Bangalore,Surat,1631,281206
3032,Cement,Delhi,Jharkhand,1187,103867
3033,Coal,Jharkhand,Delhi,1735,124991
3034,Container,Jharkhand,Mumbai,4318,675656
3035,Cement,Bangalore,Chennai,2221,185122
3036,Fertilizer,Jharkhand,Ahmedabad,3970,397133
3037,Cement,Chennai,Ahmedabad,753,25314
3038,Limestone,Surat,Lucknow,2752,212925
3039,Fertilizer,Surat,Jharkhand,3701,471094
3040,Coal,Kolkata,Bangalore,4115,328199
3041,Steel,Jharkhand,Surat,1985,304010
3042,Container,Delhi,Lucknow,3792,590398
3043,Fertilizer,Kolkata,Bangalore,1308,130079
3044,Limestone,Delhi,Ahmedabad,3954,357746
3045,Fertilizer,Lucknow,Ahmedabad,4425,414898
3046,Container,Delhi,Lucknow,1239,219786
3047,Coal,Delhi,Kolkata,2545,217607
3048,Limestone,Delhi,Jaipur,808,66404
3049,Cement,Chennai,Jaipur,2772,224498
3050,Coal,Kolkata,Bangalore,719,39565
3051,Cement,Jharkhand,Surat,786,21098
3052,Limestone,Jharkhand,Lucknow,1064,77234
3053,Limestone,Mumbai,Ahmedabad,4157,373939
3054,Limestone,Delhi,Jharkhand,2484,218088
3055,Cement,Surat,Bangalore,735,10000
3056,Cement,Lucknow,Mumbai,1042,127497
3057,Coal,Mumbai,Delhi,3999,365601
3058,Steel,Surat,Jharkhand,4478,582058
3059,Fertilizer,Ahmedabad,Kolkata,518,18265
3060,Fertilizer,Kolkata,Ahmedabad,3667,339869
3061,Limestone,Bangalore,Surat,3524,355246
3062,Steel,Jaipur,Delhi,2474,333915
3063,Coal,Lucknow,Ahmedabad,2700,168416
3064,Fertilizer,Jaipur,Surat,3882,442761
3065,Steel,Ahmedabad,Surat,4355,619388
3066,Fertilizer,Jaipur,Jharkhand,2232,217317
3067,Steel,Delhi,Lucknow,1700,251411
3068,Steel,Surat,Kolkata,4193,583543
3069,Fertilizer,Kolkata,Mumbai,2584,276878
3070,Limestone,Ahmedabad,Jharkhand,4007,310010
3071,Steel,Mumbai,Kolkata,3217,426515
3072,Limestone,Bangalore,Mumbai,1682,176109
3073,Cement,Jaipur,Surat,1807,118629
3074,Limestone,Mumbai,Ahmedabad,3212,351912
3075,Cement,Delhi,Lucknow,3268,239405
3076,Cement,Mumbai,Ahmedabad,2386,151841
3077,Limestone,Jaipur,Surat,916,58762
3078,Coal,Ahmedabad,Mumbai,3613,296555
3079,Fertilizer,Delhi,Jaipur,1878,192299
3080,Fertilizer,Ahmedabad,Surat,1601,202719
3081,Fertilizer,Kolkata,Lucknow,2631,325317
3082,Limestone,Chennai,Surat,1082,94074
3083,Fertilizer,Mumbai,Surat,4108,478631
3084,Cement,Delhi,Lucknow,4598,384926
3085,Coal,Lucknow,Jaipur,4171,364682
3086,Steel,Ahmedabad,Jharkhand,864,87094
3087,Steel,Bangalore,Delhi,3592,438943
3088,Cement,Mumbai,Lucknow,2920,235938
3089,Limestone,Delhi,Surat,3683,304702
3090,Fertilizer,Mumbai,Jaipur,2911,319037
3091,Coal,Delhi,Lucknow,3446,303287
3092,Coal,Surat,Lucknow,4438,352380
3093,Container,Jharkhand,Delhi,4281,641212
3094,Container,Mumbai,Lucknow,3853,579035
3095,Steel,Jaipur,Jharkhand,4347,625782
3096,Container,Jaipur,Delhi,562,96931
3097,Limestone,Delhi,Bangalore,2919,222177
3098,Steel,Jharkhand,Kolkata,4707,671384
3099,Coal,Jaipur,Surat,3934,337467
3100,Container,Lucknow,Delhi,646,137368
3101,Steel,Mumbai,Surat,2690,406636
3102,Limestone,Mumbai,Lucknow,4573,465120
3103,Cement,Mumbai,Bangalore,4627,408997
3104,Coal,Mumbai,Jharkhand,3761,361989
3105,Coal,Jaipur,Lucknow,2691,291435
3106,Container,Mumbai,Lucknow,823,171485
3107,Container,Chennai,Mumbai,1740,271913
3108,Cement,Jaipur,Ahmedabad,4366,365265
3109,Coal,Kolkata,Mumbai,3864,348492
3110,Limestone,Bangalore,Kolkata,1224,149003
3111,Cement,Mumbai,Bangalore,3825,332473
3112,Limestone,Kolkata,Jaipur,4116,365493
3113,Fertilizer,Jaipur,Ahmedabad,4649,491769
3114,Steel,Delhi,Lucknow,4624,679845
3115,Steel,Bangalore,Jaipur,3226,474706
3116,Limestone,Jaipur,Delhi,4324,421295
3117,Coal,Bangalore,Chennai,4144,339995
3118,Limestone,Jaipur,Jharkhand,4842,418289
3119,Limestone,Surat,Bangalore,2162,224171
3120,Coal,Ahmedabad,Bangalore,530,54878
3121,Coal,Delhi,Kolkata,3760,342375
3122,Cement,Mumbai,Bangalore,1025,76054
3123,Coal,Jharkhand,Delhi,849,72009
3124,Coal,Mumbai,Chennai,4997,452567
3125,Container,Kolkata,Mumbai,4783,774370
3126,Fertilizer,Chennai,Jaipur,772,93173
3127,Cement,Bangalore,Delhi,2316,167245
3128,Steel,Mumbai,Jaipur,583,72276
3129,Container,Mumbai,Bangalore,1448,234153
3130,Container,Mumbai,Surat,3148,547990
3131,Cement,Chennai,Jaipur,3555,269750
3132,Limestone,Jaipur,Chennai,2840,273876
3133,Cement,Surat,Kolkata,3662,306617
3134,Container,Bangalore,Jaipur,3902,632974
3135,Fertilizer,Surat,Mumbai,4663,529299
3136,Container,Chennai,Delhi,2157,363965
3137,Steel,Kolkata,Mumbai,2221,309653
3138,Coal,Jaipur,Surat,3124,294648
3139,Steel,Jharkhand,Ahmedabad,1675,221236
3140,Container,Mumbai,Surat,4417,774908
3141,Coal,Mumbai,Bangalore,3754,269983
3142,Steel,Jaipur,Kolkata,2217,260813
3143,Coal,Chennai,Jaipur,4754,434369
3144,Fertilizer,Kolkata,Bangalore,922,114657
3145,Coal,Surat,Bangalore,4041,386731
3146,Cement,Kolkata,Mumbai,2929,198507
3147,Cement,Jaipur,Lucknow,2575,224498
3148,Container,Lucknow,Kolkata,2266,363753
3149,Steel,Lucknow,Jharkhand,3408,454161
3150,Steel,Surat,Jharkhand,932,184698
3151,Limestone,Chennai,Jaipur,1683,132415
3152,Cement,Bangalore,Kolkata,2355,171253
3153,Steel,Kolkata,Surat,2531,393505
3154,Steel,Jharkhand,Surat,4466,662354
3155,Coal,Bangalore,Kolkata,4781,431419
3156,Limestone,Kolkata,Mumbai,2452,230441
3157,Fertilizer,Lucknow,Jharkhand,2835,306277
3158,Container,Jharkhand,Surat,3991,596384
3159,Coal,Surat,Delhi,1091,83291
3160,Coal,Jaipur,Kolkata,1877,99814
3161,Limestone,Delhi,Kolkata,1949,173247
3162,Limestone,Bangalore,Kolkata,1973,198350
3163,Container,Mumbai,Jharkhand,1238,198058
3164,Container,Jaipur,Ahmedabad,2822,446673
3165,Coal,Delhi,Surat,1825,129348
3166,Container,Lucknow,Delhi,2770,434552
3167,Fertilizer,Mumbai,Bangalore,3364,354944
3168,Steel,Delhi,Surat,2361,308432
3169,Cement,Mumbai,Bangalore,3144,209708
3170,Steel,Chennai,Surat,1903,268140
3171,Fertilizer,Chennai,Ahmedabad,4585,506296
3172,Container,Delhi,Chennai,1050,156369
3173,Container,Kolkata,Mumbai,3485,585404
3174,Fertilizer,Bangalore,Mumbai,4417,484209
3175,Coal,Jharkhand,Delhi,1111,93723
3176,Coal,Delhi,Surat,2753,271119
3177,Fertilizer,Lucknow,Bangalore,1827,243127
3178,Cement,Jharkhand,Kolkata,3001,238241
3179,Limestone,Mumbai,Jaipur,4021,329573
3180,Coal,Jharkhand,Bangalore,975,45022
3181,Container,Jharkhand,Lucknow,1241,198962
3182,Steel,Mumbai,Jharkhand,4930,695405
3183,Cement,Kolkata,Ahmedabad,836,18877
3184,Limestone,Mumbai,Kolkata,1902,193583
3185,Fertilizer,Kolkata,Jaipur,1636,157048
3186,Cement,Delhi,Ahmedabad,743,35186
3187,Coal,Jharkhand,Ahmedabad,4098,393360
3188,Container,Jaipur,Kolkata,4331,668226
3189,Cement,Kolkata,Jaipur,2297,169820
3190,Coal,Ahmedabad,Mumbai,3139,252026
3191,Steel,Bangalore,Jharkhand,4546,674995
3192,Limestone,Delhi,Lucknow,1267,94537
3193,Steel,Ahmedabad,Jharkhand,1055,134150
3194,Cement,Jharkhand,Ahmedabad,1956,176201
3195,Limestone,Jharkhand,Bangalore,1971,168243
3196,Steel,Delhi,Surat,1084,106290
3197,Cement,Kolkata,Mumbai,789,45216
3198,Limestone,Bangalore,Mumbai,3747,377045
3199,Container,Mumbai,Jaipur,4158,708696
3200,Steel,Surat,Delhi,1248,187159
3201,Limestone,Lucknow,Mumbai,4801,465789
3202,Limestone,Mumbai,Delhi,2211,223202
3203,Container,Kolkata,Ahmedabad,2714,446814
3204,Coal,Kolkata,Mumbai,1188,111016
3205,Steel,Mumbai,Chennai,4987,680562
3206,Container,Bangalore,Delhi,4879,726997
3207,Fertilizer,Jharkhand,Jaipur,3556,362866
3208,Limestone,Kolkata,Jaipur,1212,111503
3209,Limestone,Delhi,Bangalore,4082,393530
3210,Container,Bangalore,Kolkata,4784,793048
3211,Fertilizer,Surat,Delhi,1538,177061
3212,Steel,Mumbai,Chennai,3534,460779
3213,Coal,Lucknow,Bangalore,4053,381235
3214,Coal,Jharkhand,Surat,3269,324081
3215,Limestone,Bangalore,Kolkata,1474,121904
3216,Limestone,Bangalore,Kolkata,3616,344229
3217,Steel,Bangalore,Kolkata,569,103822
3218,Container,Chennai,Ahmedabad,2576,404176
3219,Limestone,Jharkhand,Bangalore,3750,313131
3220,Cement,Mumbai,Bangalore,3026,180655
3221,Coal,Delhi,Mumbai,4633,423581
3222,Coal,Jaipur,Ahmedabad,4600,454118
3223,Fertilizer,Jharkhand,Ahmedabad,3091,336070
3224,Fertilizer,Lucknow,Mumbai,2872,311867
3225,Limestone,Kolkata,Surat,604,10000
3226,Container,Chennai,Lucknow,3629,567126
3227,Cement,Chennai,Surat,959,106760
3228,Cement,Chennai,Jaipur,1273,106763
3229,Fertilizer,Bangalore,Kolkata,2430,279417
3230,Container,Mumbai,Surat,2434,349998
3231,Limestone,Surat,Chennai,3875,326300
3232,Coal,Jharkhand,Bangalore,2124,192500
3233,Container,Delhi,Mumbai,2733,406683
3234,Fertilizer,Lucknow,Surat,1396,156825
3235,Fertilizer,Jharkhand,Lucknow,4928,573815
3236,Container,Bangalore,Delhi,1671,191931
3237,Limestone,Surat,Ahmedabad,4449,410182
3238,Limestone,Kolkata,Chennai,3368,309197
3239,Fertilizer,Delhi,Chennai,665,136244
3240,Fertilizer,Surat,Bangalore,4580,535008
3241,Container,Lucknow,Mumbai,1815,281804
3242,Cement,Kolkata,Surat,1663,121116
3243,Container,Kolkata,Bangalore,1139,220177
3244,Coal,Jharkhand,Delhi,3549,264210
3245,Container,Chennai,Surat,4154,620978
3246,Container,Surat,Bangalore,3737,536783
3247,Cement,Jharkhand,Delhi,1754,134786
3248,Limestone,Delhi,Ahmedabad,3711,335931
3249,Steel,Chennai,Surat,4243,547341
3250,Cement,Surat,Jharkhand,2628,222944
3251,Steel,Chennai,Jaipur,1583,231335
3252,Limestone,Lucknow,Jaipur,4991,450588
3253,Coal,Mumbai,Bangalore,997,103151
3254,Steel,Chennai,Ahmedabad,3524,498603
3255,Container,Lucknow,Jaipur,2030,226112
3256,Limestone,Jharkhand,Lucknow,2307,219984
3257,Container,Bangalore,Chennai,4386,685841
3258,Cement,Jharkhand,Delhi,835,62283
3259,Steel,Jharkhand,Kolkata,3142,459654
3260,Container,Chennai,Kolkata,3656,598965
3261,Limestone,Ahmedabad,Jharkhand,760,53415
3262,Limestone,Bangalore,Kolkata,2934,287451
3263,Cement,Ahmedabad,Chennai,1822,128402
3264,Cement,Jharkhand,Kolkata,2673,177512
3265,Cement,Lucknow,Mumbai,1045,121089
3266,Fertilizer,Kolkata,Jaipur,1018,128319
3267,Cement,Delhi,Surat,4145,293169
3268,Limestone,Chennai,Delhi,4692,438374
3269,Limestone,Kolkata,Bangalore,1160,106718
3270,Steel,Kolkata,Ahmedabad,1214,163494
3271,Coal,Jaipur,Jharkhand,974,102470
3272,Coal,Delhi,Bangalore,2029,186872
3273,Limestone,Mumbai,Kolkata,3344,333160
3274,Cement,Jaipur,Kolkata,1181,10000
3275,Coal,Mumbai,Ahmedabad,4110,333996
3276,Steel,Bangalore,Jharkhand,4379,618279
3277,Limestone,Lucknow,Ahmedabad,4614,367719
3278,Cement,Bangalore,Mumbai,2841,208312
3279,Container,Mumbai,Bangalore,3462,536221
3280,Limestone,Mumbai,Lucknow,892,68477
3281,Coal,Bangalore,Jharkhand,1239,122863
3282,Steel,Kolkata,Surat,3562,452137
3283,Steel,Jharkhand,Lucknow,886,92922
3284,Steel,Delhi,Jharkhand,4888,678123
3285,Limestone,Delhi,Bangalore,4152,402230
3286,Cement,Chennai,Delhi,2559,217371
3287,Coal,Bangalore,Jharkhand,3509,339182
3288,Steel,Jaipur,Jharkhand,4450,586130
3289,Steel,Delhi,Jharkhand,726,93781
3290,Container,Bangalore,Mumbai,1753,269720
3291,Fertilizer,Bangalore,Chennai,2450,241827
